lat,lon,system,datetime_cst,turb,ndti,dwl,zone,secchi,tsi_sd
33.64301,-96.15016,bonham,2022-07-15T13:36:39Z,5.19,-0.22983870967741937,506,arm,1.0176931888583587,59.746973124841965
33.643,-96.15016,bonham,2022-07-15T13:36:40Z,5.22,-0.22983870967741937,506,arm,1.0137122581309215,59.80351798031893
33.64299,-96.15016,bonham,2022-07-15T13:36:41Z,5.21,-0.22983870967741937,506,arm,1.015034955640321,59.784705883919365
33.64297,-96.15016,bonham,2022-07-15T13:36:42Z,5.21,-0.22983870967741937,506,arm,1.015034955640321,59.784705883919365
33.64296,-96.15016,bonham,2022-07-15T13:36:43Z,5.22,-0.22983870967741937,506,arm,1.0137122581309215,59.80351798031893
33.64295,-96.15015,bonham,2022-07-15T13:36:44Z,5.23,-0.22983870967741937,506,arm,1.012393810772202,59.82229407268423
33.64294,-96.15015,bonham,2022-07-15T13:36:45Z,5.21,-0.22983870967741937,506,arm,1.015034955640321,59.784705883919365
33.64293,-96.15015,bonham,2022-07-15T13:36:46Z,5.2,-0.22983870967741937,506,arm,1.0163619251983946,59.76585764514141
33.64292,-96.15015,bonham,2022-07-15T13:36:47Z,5.19,-0.22983870967741937,506,arm,1.0176931888583587,59.746973124841965
33.64291,-96.15015,bonham,2022-07-15T13:36:48Z,5.21,-0.22983870967741937,506,arm,1.015034955640321,59.784705883919365
33.64289,-96.15015,bonham,2022-07-15T13:36:49Z,5.23,-0.2,513,arm,1.012393810772202,59.82229407268423
33.64288,-96.15015,bonham,2022-07-15T13:36:50Z,5.26,-0.2,513,arm,1.0084637529194853,59.8784076971604
33.64287,-96.15015,bonham,2022-07-15T13:36:51Z,5.27,-0.2,513,arm,1.0071620902397518,59.89704114106456
33.64286,-96.15015,bonham,2022-07-15T13:36:52Z,5.25,-0.2,513,arm,1.0097695796826267,59.85973879473075
33.64285,-96.15015,bonham,2022-07-15T13:36:53Z,5.23,-0.2,513,arm,1.012393810772202,59.82229407268423
33.64284,-96.15015,bonham,2022-07-15T13:36:54Z,5.22,-0.2,513,arm,1.0137122581309215,59.80351798031893
33.64283,-96.15015,bonham,2022-07-15T13:36:55Z,5.23,-0.2,513,arm,1.012393810772202,59.82229407268423
33.64281,-96.15015,bonham,2022-07-15T13:36:56Z,5.24,-0.2,513,arm,1.0110795918200022,59.84103429856664
33.6428,-96.15015,bonham,2022-07-15T13:36:57Z,5.23,-0.2,513,arm,1.012393810772202,59.82229407268423
33.64279,-96.15015,bonham,2022-07-15T13:36:58Z,5.22,-0.2,513,arm,1.0137122581309215,59.80351798031893
33.64278,-96.15015,bonham,2022-07-15T13:36:59Z,5.22,-0.2,513,arm,1.0137122581309215,59.80351798031893
33.64277,-96.15015,bonham,2022-07-15T13:37:00Z,5.21,-0.2,513,arm,1.015034955640321,59.784705883919365
33.64276,-96.15015,bonham,2022-07-15T13:37:01Z,5.24,-0.2,513,arm,1.0110795918200022,59.84103429856664
33.64275,-96.15015,bonham,2022-07-15T13:37:02Z,5.25,-0.2,513,arm,1.0097695796826267,59.85973879473075
33.64273,-96.15015,bonham,2022-07-15T13:37:03Z,5.21,-0.2,513,arm,1.015034955640321,59.784705883919365
33.64272,-96.15015,bonham,2022-07-15T13:37:04Z,5.22,-0.2,513,arm,1.0137122581309215,59.80351798031893
33.64271,-96.15016,bonham,2022-07-15T13:37:05Z,5.22,-0.2,513,arm,1.0137122581309215,59.80351798031893
33.6427,-96.15016,bonham,2022-07-15T13:37:06Z,5.21,-0.2,513,arm,1.015034955640321,59.784705883919365
33.64269,-96.15016,bonham,2022-07-15T13:37:07Z,5.25,-0.2,513,arm,1.0097695796826267,59.85973879473075
33.64268,-96.15016,bonham,2022-07-15T13:37:08Z,5.28,-0.2,513,arm,1.0058645705010367,59.91563926088328
33.64267,-96.15016,bonham,2022-07-15T13:37:09Z,5.26,-0.2,513,arm,1.0084637529194853,59.8784076971604
33.64265,-96.15016,bonham,2022-07-15T13:37:10Z,5.25,-0.2,513,arm,1.0097695796826267,59.85973879473075
33.64264,-96.15016,bonham,2022-07-15T13:37:11Z,5.27,-0.2,513,arm,1.0071620902397518,59.89704114106456
33.64263,-96.15017,bonham,2022-07-15T13:37:12Z,5.29,-0.2,513,arm,1.004571172708073,59.934202190293426
33.64262,-96.15017,bonham,2022-07-15T13:37:13Z,5.28,-0.19385796545105569,505,arm,1.0058645705010367,59.91563926088328
33.6426,-96.15017,bonham,2022-07-15T13:37:14Z,5.3,-0.19385796545105569,505,arm,1.0032818760114166,59.95273006221452
33.64259,-96.15017,bonham,2022-07-15T13:37:15Z,5.27,-0.19385796545105569,505,arm,1.0071620902397518,59.89704114106456
33.64258,-96.15017,bonham,2022-07-15T13:37:16Z,5.26,-0.19385796545105569,505,arm,1.0084637529194853,59.8784076971604
33.64257,-96.15017,bonham,2022-07-15T13:37:17Z,5.27,-0.19385796545105569,505,arm,1.0071620902397518,59.89704114106456
33.64256,-96.15017,bonham,2022-07-15T13:37:18Z,5.28,-0.19385796545105569,505,arm,1.0058645705010367,59.91563926088328
33.64254,-96.15017,bonham,2022-07-15T13:37:19Z,5.26,-0.19385796545105569,505,arm,1.0084637529194853,59.8784076971604
33.64253,-96.15017,bonham,2022-07-15T13:37:20Z,5.26,-0.19385796545105569,505,arm,1.0084637529194853,59.8784076971604
33.64252,-96.15017,bonham,2022-07-15T13:37:21Z,5.29,-0.19385796545105569,505,arm,1.004571172708073,59.934202190293426
33.64251,-96.15017,bonham,2022-07-15T13:37:22Z,5.28,-0.19385796545105569,505,arm,1.0058645705010367,59.91563926088328
33.64249,-96.15017,bonham,2022-07-15T13:37:23Z,5.27,-0.19385796545105569,505,arm,1.0071620902397518,59.89704114106456
33.64248,-96.15017,bonham,2022-07-15T13:37:24Z,5.3,-0.19385796545105569,505,arm,1.0032818760114166,59.95273006221452
33.64247,-96.15017,bonham,2022-07-15T13:37:25Z,5.31,-0.19385796545105569,505,arm,1.0019966597061603,59.9712230088144
33.64245,-96.15017,bonham,2022-07-15T13:37:26Z,5.31,-0.19385796545105569,505,arm,1.0019966597061603,59.9712230088144
33.64244,-96.15017,bonham,2022-07-15T13:37:27Z,5.31,-0.19385796545105569,505,arm,1.0019966597061603,59.9712230088144
33.64243,-96.15017,bonham,2022-07-15T13:37:28Z,5.31,-0.19385796545105569,505,arm,1.0019966597061603,59.9712230088144
33.64241,-96.15016,bonham,2022-07-15T13:37:29Z,5.3,-0.19385796545105569,505,arm,1.0032818760114166,59.95273006221452
33.64241,-96.15016,bonham,2022-07-15T13:37:30Z,5.31,-0.19385796545105569,505,arm,1.0019966597061603,59.9712230088144
33.6424,-96.15016,bonham,2022-07-15T13:37:31Z,5.33,-0.19385796545105569,505,arm,0.999438386165291,60.00810465099744
33.64238,-96.15016,bonham,2022-07-15T13:37:32Z,5.34,-0.19385796545105569,505,arm,0.9981652882311725,60.0264936072086
33.64237,-96.15016,bonham,2022-07-15T13:37:33Z,5.34,-0.19385796545105569,505,arm,0.9981652882311725,60.0264936072086
33.64236,-96.15016,bonham,2022-07-15T13:37:34Z,5.35,-0.19385796545105569,505,arm,0.9968961892889661,60.044848159365614
33.64235,-96.15016,bonham,2022-07-15T13:37:35Z,5.35,-0.21235521235521235,512,arm,0.9968961892889661,60.044848159365614
33.64234,-96.15016,bonham,2022-07-15T13:37:36Z,5.34,-0.21235521235521235,512,arm,0.9981652882311725,60.0264936072086
33.64233,-96.15017,bonham,2022-07-15T13:37:37Z,5.35,-0.21235521235521235,512,arm,0.9968961892889661,60.044848159365614
33.64231,-96.15017,bonham,2022-07-15T13:37:38Z,5.35,-0.21235521235521235,512,arm,0.9968961892889661,60.044848159365614
33.6423,-96.15017,bonham,2022-07-15T13:37:39Z,5.37,-0.21235521235521235,512,arm,0.9943699085132802,60.081454564771875
33.64229,-96.15018,bonham,2022-07-15T13:37:40Z,5.38,-0.21235521235521235,512,arm,0.9931126870878673,60.09970667285757
33.64228,-96.15018,bonham,2022-07-15T13:37:41Z,5.38,-0.21235521235521235,512,arm,0.9931126870878673,60.09970667285757
33.64227,-96.15018,bonham,2022-07-15T13:37:42Z,5.38,-0.21235521235521235,512,arm,0.9931126870878673,60.09970667285757
33.64226,-96.15018,bonham,2022-07-15T13:37:43Z,5.41,-0.21235521235521235,512,arm,0.989364463939225,60.1542601327981
33.64225,-96.15019,bonham,2022-07-15T13:37:44Z,5.41,-0.21235521235521235,512,arm,0.989364463939225,60.1542601327981
33.64224,-96.1502,bonham,2022-07-15T13:37:45Z,5.42,-0.21235521235521235,512,arm,0.98812280550672,60.172377414523694
33.64223,-96.15021,bonham,2022-07-15T13:37:46Z,5.42,-0.21235521235521235,512,arm,0.98812280550672,60.172377414523694
33.64222,-96.15022,bonham,2022-07-15T13:37:47Z,5.41,-0.21235521235521235,512,arm,0.989364463939225,60.1542601327981
33.64221,-96.15022,bonham,2022-07-15T13:37:48Z,5.41,-0.21235521235521235,512,arm,0.989364463939225,60.1542601327981
33.6422,-96.15022,bonham,2022-07-15T13:37:49Z,5.4,-0.21235521235521235,512,arm,0.9906099841943479,60.136109331568235
33.64219,-96.15023,bonham,2022-07-15T13:37:50Z,5.4,-0.21235521235521235,512,arm,0.9906099841943479,60.136109331568235
33.64218,-96.15023,bonham,2022-07-15T13:37:51Z,5.39,-0.21235521235521235,512,arm,0.9918593854681277,60.11792488657264
33.64217,-96.15024,bonham,2022-07-15T13:37:52Z,5.36,-0.21235521235521235,512,arm,0.9956310693376429,60.06316843596177
33.64216,-96.15024,bonham,2022-07-15T13:37:53Z,5.35,-0.21235521235521235,512,arm,0.9968961892889661,60.044848159365614
33.64215,-96.15024,bonham,2022-07-15T13:37:54Z,5.34,-0.21235521235521235,512,arm,0.9981652882311725,60.0264936072086
33.64215,-96.15024,bonham,2022-07-15T13:37:55Z,5.33,-0.21235521235521235,512,arm,0.999438386165291,60.00810465099744
33.64214,-96.15024,bonham,2022-07-15T13:37:56Z,5.33,-0.21235521235521235,512,arm,0.999438386165291,60.00810465099744
33.64213,-96.15025,bonham,2022-07-15T13:37:57Z,5.32,-0.21235521235521235,512,arm,1.000715503230663,59.989681161514895
33.64212,-96.15024,bonham,2022-07-15T13:37:58Z,5.33,-0.21235521235521235,512,arm,0.999438386165291,60.00810465099744
33.64212,-96.15024,bonham,2022-07-15T13:37:59Z,5.31,-0.21235521235521235,512,arm,1.0019966597061603,59.9712230088144
33.64211,-96.15024,bonham,2022-07-15T13:38:00Z,5.3,-0.21235521235521235,512,arm,1.0032818760114166,59.95273006221452
33.64211,-96.15024,bonham,2022-07-15T13:38:01Z,5.3,-0.21235521235521235,512,arm,1.0032818760114166,59.95273006221452
33.6421,-96.15023,bonham,2022-07-15T13:38:02Z,5.31,-0.21235521235521235,512,arm,1.0019966597061603,59.9712230088144
33.64209,-96.15022,bonham,2022-07-15T13:38:03Z,5.32,-0.21235521235521235,512,arm,1.000715503230663,59.989681161514895
33.64209,-96.15022,bonham,2022-07-15T13:38:04Z,5.34,-0.21235521235521235,512,arm,0.9981652882311725,60.0264936072086
33.64209,-96.15022,bonham,2022-07-15T13:38:05Z,5.35,-0.21235521235521235,512,arm,0.9968961892889661,60.044848159365614
33.64208,-96.1502,bonham,2022-07-15T13:38:06Z,5.37,-0.20953326713008935,508,arm,0.9943699085132802,60.081454564771875
33.64207,-96.1502,bonham,2022-07-15T13:38:07Z,5.38,-0.20953326713008935,508,arm,0.9931126870878673,60.09970667285757
33.64207,-96.15019,bonham,2022-07-15T13:38:08Z,5.38,-0.20953326713008935,508,arm,0.9931126870878673,60.09970667285757
33.64207,-96.15018,bonham,2022-07-15T13:38:09Z,5.38,-0.20953326713008935,508,arm,0.9931126870878673,60.09970667285757
33.64207,-96.15018,bonham,2022-07-15T13:38:10Z,5.4,-0.20953326713008935,508,arm,0.9906099841943479,60.136109331568235
33.64206,-96.15016,bonham,2022-07-15T13:38:11Z,5.38,-0.20953326713008935,508,arm,0.9931126870878673,60.09970667285757
33.64206,-96.15015,bonham,2022-07-15T13:38:12Z,5.39,-0.20953326713008935,508,arm,0.9918593854681277,60.11792488657264
33.64206,-96.15015,bonham,2022-07-15T13:38:13Z,5.4,-0.20953326713008935,508,arm,0.9906099841943479,60.136109331568235
33.64206,-96.15014,bonham,2022-07-15T13:38:14Z,5.39,-0.20953326713008935,508,arm,0.9918593854681277,60.11792488657264
33.64206,-96.15013,bonham,2022-07-15T13:38:15Z,5.39,-0.20953326713008935,508,arm,0.9918593854681277,60.11792488657264
33.64207,-96.15012,bonham,2022-07-15T13:38:16Z,5.38,-0.20953326713008935,508,arm,0.9931126870878673,60.09970667285757
33.64207,-96.15012,bonham,2022-07-15T13:38:17Z,5.35,-0.20953326713008935,508,arm,0.9968961892889661,60.044848159365614
33.64207,-96.15011,bonham,2022-07-15T13:38:18Z,5.34,-0.20953326713008935,508,arm,0.9981652882311725,60.0264936072086
33.64208,-96.1501,bonham,2022-07-15T13:38:19Z,5.34,-0.20953326713008935,508,arm,0.9981652882311725,60.0264936072086
33.64208,-96.15009,bonham,2022-07-15T13:38:20Z,5.33,-0.20953326713008935,508,arm,0.999438386165291,60.00810465099744
33.64209,-96.15009,bonham,2022-07-15T13:38:22Z,5.35,-0.21235521235521235,512,arm,0.9968961892889661,60.044848159365614
33.64211,-96.15007,bonham,2022-07-15T13:38:24Z,5.35,-0.21235521235521235,512,arm,0.9968961892889661,60.044848159365614
33.64212,-96.15006,bonham,2022-07-15T13:38:25Z,5.34,-0.21235521235521235,512,arm,0.9981652882311725,60.0264936072086
33.64212,-96.15006,bonham,2022-07-15T13:38:26Z,5.36,-0.21235521235521235,512,arm,0.9956310693376429,60.06316843596177
33.64213,-96.15005,bonham,2022-07-15T13:38:27Z,5.39,-0.21235521235521235,512,arm,0.9918593854681277,60.11792488657264
33.64214,-96.15005,bonham,2022-07-15T13:38:28Z,5.39,-0.21235521235521235,512,arm,0.9918593854681277,60.11792488657264
33.64215,-96.15004,bonham,2022-07-15T13:38:29Z,5.39,-0.21235521235521235,512,arm,0.9918593854681277,60.11792488657264
33.64216,-96.15004,bonham,2022-07-15T13:38:30Z,5.42,-0.21235521235521235,512,arm,0.98812280550672,60.172377414523694
33.64217,-96.15003,bonham,2022-07-15T13:38:31Z,5.44,-0.21235521235521235,512,arm,0.9856509979749579,60.208511913077274
33.64217,-96.15002,bonham,2022-07-15T13:38:32Z,5.45,-0.21235521235521235,512,arm,0.9844208111298237,60.226529375012575
33.64218,-96.15002,bonham,2022-07-15T13:38:33Z,5.48,-0.21235521235521235,512,arm,0.9807528944652099,60.28038406798153
33.64219,-96.15002,bonham,2022-07-15T13:38:34Z,5.49,-0.21235521235521235,512,arm,0.9795377420935257,60.298270135408515
33.6422,-96.15001,bonham,2022-07-15T13:38:35Z,5.49,-0.21235521235521235,512,arm,0.9795377420935257,60.298270135408515
33.64221,-96.15,bonham,2022-07-15T13:38:36Z,5.49,-0.2023217247097844,531,arm,0.9795377420935257,60.298270135408515
33.64222,-96.14999,bonham,2022-07-15T13:38:37Z,5.51,-0.2023217247097844,531,arm,0.9771185578254739,60.33394473932405
33.64223,-96.14999,bonham,2022-07-15T13:38:38Z,5.53,-0.2023217247097844,531,arm,0.9747140810312145,60.369490087144996
33.64224,-96.14998,bonham,2022-07-15T13:38:39Z,5.55,-0.2023217247097844,531,arm,0.97232416958822,60.40490711213138
33.64225,-96.14997,bonham,2022-07-15T13:38:40Z,5.57,-0.2023217247097844,531,arm,0.9699486832530076,60.44019673747208
33.64226,-96.14996,bonham,2022-07-15T13:38:41Z,5.56,-0.2023217247097844,531,arm,0.9711346319748236,60.42256779244759
33.64227,-96.14996,bonham,2022-07-15T13:38:42Z,5.57,-0.2023217247097844,531,arm,0.9699486832530076,60.44019673747208
33.64228,-96.14995,bonham,2022-07-15T13:38:43Z,5.57,-0.2023217247097844,531,arm,0.9699486832530076,60.44019673747208
33.64228,-96.14994,bonham,2022-07-15T13:38:44Z,5.58,-0.2023217247097844,531,arm,0.9687663061807726,60.45779406105355
33.6423,-96.14994,bonham,2022-07-15T13:38:45Z,5.57,-0.2023217247097844,531,arm,0.9699486832530076,60.44019673747208
33.6423,-96.14993,bonham,2022-07-15T13:38:46Z,5.58,-0.2023217247097844,531,arm,0.9687663061807726,60.45779406105355
33.64231,-96.14993,bonham,2022-07-15T13:38:47Z,5.58,-0.2023217247097844,531,arm,0.9687663061807726,60.45779406105355
33.64233,-96.14992,bonham,2022-07-15T13:38:48Z,5.58,-0.2023217247097844,531,arm,0.9687663061807726,60.45779406105355
33.64234,-96.14992,bonham,2022-07-15T13:38:49Z,5.59,-0.2023217247097844,531,arm,0.9675874836296594,60.47535987642913
33.64235,-96.14991,bonham,2022-07-15T13:38:50Z,5.62,-0.2023217247097844,531,arm,0.9640721735016975,60.5278693966102
33.64236,-96.14991,bonham,2022-07-15T13:38:51Z,5.63,-0.20072992700729927,511,arm,0.962907399988265,60.545310299454854
33.64237,-96.1499,bonham,2022-07-15T13:38:52Z,5.64,-0.20072992700729927,511,arm,0.9617460970238755,60.56272025125779
33.64238,-96.1499,bonham,2022-07-15T13:38:53Z,5.62,-0.20072992700729927,511,arm,0.9640721735016975,60.5278693966102
33.64239,-96.1499,bonham,2022-07-15T13:38:54Z,5.61,-0.20072992700729927,511,arm,0.9652404341389775,60.510397432479614
33.6424,-96.14989,bonham,2022-07-15T13:38:55Z,5.64,-0.20072992700729927,511,arm,0.9617460970238755,60.56272025125779
33.64241,-96.14989,bonham,2022-07-15T13:38:56Z,5.64,-0.20072992700729927,511,arm,0.9617460970238755,60.56272025125779
33.64243,-96.14989,bonham,2022-07-15T13:38:57Z,5.65,-0.20072992700729927,511,arm,0.9605882481417111,60.58009936167735
33.64244,-96.14989,bonham,2022-07-15T13:38:58Z,5.66,-0.20072992700729927,511,arm,0.9594338369820485,60.59744773979013
33.64245,-96.14989,bonham,2022-07-15T13:38:59Z,5.68,-0.20072992700729927,511,arm,0.9571352629215089,60.632052732517614
33.64246,-96.1499,bonham,2022-07-15T13:39:00Z,5.69,-0.20072992700729927,511,arm,0.9559910678287412,60.649309562413606
33.64247,-96.1499,bonham,2022-07-15T13:39:01Z,5.71,-0.20072992700729927,511,arm,0.9537127818168547,60.68373242322571
33.64248,-96.1499,bonham,2022-07-15T13:39:02Z,5.72,-0.20072992700729927,511,arm,0.9525786593249738,60.700898666041766
33.64249,-96.1499,bonham,2022-07-15T13:39:03Z,5.73,-0.20072992700729927,511,arm,0.9514478629629923,60.718034924138955
33.6425,-96.1499,bonham,2022-07-15T13:39:04Z,5.72,-0.20072992700729927,511,arm,0.9525786593249738,60.700898666041766
33.64251,-96.1499,bonham,2022-07-15T13:39:05Z,5.73,-0.20072992700729927,511,arm,0.9514478629629923,60.718034924138955
33.64253,-96.1499,bonham,2022-07-15T13:39:06Z,5.7,-0.20072992700729927,511,arm,0.9548502460729701,60.666536090573366
33.64254,-96.1499,bonham,2022-07-15T13:39:07Z,5.69,-0.20072992700729927,511,arm,0.9559910678287412,60.649309562413606
33.64255,-96.1499,bonham,2022-07-15T13:39:08Z,5.71,-0.20072992700729927,511,arm,0.9537127818168547,60.68373242322571
33.64256,-96.1499,bonham,2022-07-15T13:39:09Z,5.7,-0.20072992700729927,511,arm,0.9548502460729701,60.666536090573366
33.64257,-96.14989,bonham,2022-07-15T13:39:10Z,5.66,-0.20072992700729927,511,arm,0.9594338369820485,60.59744773979013
33.64259,-96.14989,bonham,2022-07-15T13:39:11Z,5.64,-0.20072992700729927,511,arm,0.9617460970238755,60.56272025125779
33.6426,-96.14989,bonham,2022-07-15T13:39:12Z,5.63,-0.20072992700729927,511,arm,0.962907399988265,60.545310299454854
33.64261,-96.14989,bonham,2022-07-15T13:39:13Z,5.62,-0.20072992700729927,511,arm,0.9640721735016975,60.5278693966102
33.64262,-96.14989,bonham,2022-07-15T13:39:14Z,5.62,-0.20072992700729927,511,arm,0.9640721735016975,60.5278693966102
33.64263,-96.14989,bonham,2022-07-15T13:39:15Z,5.63,-0.20938967136150236,506,arm,0.962907399988265,60.545310299454854
33.64264,-96.14989,bonham,2022-07-15T13:39:16Z,5.6,-0.20938967136150236,506,arm,0.9664121985838,60.492894296228776
33.64265,-96.14989,bonham,2022-07-15T13:39:17Z,5.61,-0.20938967136150236,506,arm,0.9652404341389775,60.510397432479614
33.64267,-96.14989,bonham,2022-07-15T13:39:18Z,5.62,-0.20938967136150236,506,arm,0.9640721735016975,60.5278693966102
33.64268,-96.14989,bonham,2022-07-15T13:39:19Z,5.6,-0.20938967136150236,506,arm,0.9664121985838,60.492894296228776
33.64269,-96.14989,bonham,2022-07-15T13:39:20Z,5.6,-0.20938967136150236,506,arm,0.9664121985838,60.492894296228776
33.6427,-96.14989,bonham,2022-07-15T13:39:21Z,5.58,-0.20938967136150236,506,arm,0.9687663061807726,60.45779406105355
33.64272,-96.14989,bonham,2022-07-15T13:39:22Z,5.59,-0.20938967136150236,506,arm,0.9675874836296594,60.47535987642913
33.64273,-96.14989,bonham,2022-07-15T13:39:23Z,5.57,-0.20938967136150236,506,arm,0.9699486832530076,60.44019673747208
33.64274,-96.14989,bonham,2022-07-15T13:39:24Z,5.57,-0.20938967136150236,506,arm,0.9699486832530076,60.44019673747208
33.64275,-96.14989,bonham,2022-07-15T13:39:25Z,5.57,-0.20938967136150236,506,arm,0.9699486832530076,60.44019673747208
33.64277,-96.14989,bonham,2022-07-15T13:39:26Z,5.56,-0.20938967136150236,506,arm,0.9711346319748236,60.42256779244759
33.64278,-96.14989,bonham,2022-07-15T13:39:27Z,5.55,-0.20938967136150236,506,arm,0.97232416958822,60.40490711213138
33.64279,-96.14989,bonham,2022-07-15T13:39:28Z,5.53,-0.20938967136150236,506,arm,0.9747140810312145,60.369490087144996
33.6428,-96.14989,bonham,2022-07-15T13:39:29Z,5.52,-0.20938967136150236,506,arm,0.9759144899211917,60.35173351167984
33.64281,-96.14989,bonham,2022-07-15T13:39:30Z,5.48,-0.20938967136150236,506,arm,0.9807528944652099,60.28038406798153
33.64283,-96.14989,bonham,2022-07-15T13:39:31Z,5.46,-0.20938967136150236,506,arm,0.9831944106133484,60.244513807668255
33.64284,-96.14989,bonham,2022-07-15T13:39:32Z,5.44,-0.20938967136150236,506,arm,0.9856509979749579,60.208511913077274
33.64285,-96.14988,bonham,2022-07-15T13:39:33Z,5.43,-0.20938967136150236,506,arm,0.9868849898309283,60.19046130031935
33.64286,-96.14988,bonham,2022-07-15T13:39:34Z,5.43,-0.20938967136150236,506,arm,0.9868849898309283,60.19046130031935
33.64288,-96.14988,bonham,2022-07-15T13:39:35Z,5.43,-0.20938967136150236,506,arm,0.9868849898309283,60.19046130031935
33.64289,-96.14988,bonham,2022-07-15T13:39:36Z,5.44,-0.20938967136150236,506,arm,0.9856509979749579,60.208511913077274
33.6429,-96.14988,bonham,2022-07-15T13:39:37Z,5.44,-0.2110792741165234,505,arm,0.9856509979749579,60.208511913077274
33.64291,-96.14988,bonham,2022-07-15T13:39:38Z,5.43,-0.2110792741165234,505,arm,0.9868849898309283,60.19046130031935
33.64292,-96.14988,bonham,2022-07-15T13:39:39Z,5.43,-0.2110792741165234,505,arm,0.9868849898309283,60.19046130031935
33.64293,-96.14988,bonham,2022-07-15T13:39:40Z,5.41,-0.2110792741165234,505,arm,0.989364463939225,60.1542601327981
33.64294,-96.14988,bonham,2022-07-15T13:39:41Z,5.42,-0.2110792741165234,505,arm,0.98812280550672,60.172377414523694
33.64296,-96.14988,bonham,2022-07-15T13:39:42Z,5.42,-0.2110792741165234,505,arm,0.98812280550672,60.172377414523694
33.64296,-96.14987,bonham,2022-07-15T13:39:43Z,5.42,-0.2110792741165234,505,arm,0.98812280550672,60.172377414523694
33.64297,-96.14987,bonham,2022-07-15T13:39:44Z,5.42,-0.2110792741165234,505,arm,0.98812280550672,60.172377414523694
33.64299,-96.14987,bonham,2022-07-15T13:39:45Z,5.44,-0.2110792741165234,505,arm,0.9856509979749579,60.208511913077274
33.643,-96.14987,bonham,2022-07-15T13:39:46Z,5.43,-0.2110792741165234,505,arm,0.9868849898309283,60.19046130031935
33.64301,-96.14987,bonham,2022-07-15T13:39:47Z,5.41,-0.2110792741165234,505,arm,0.989364463939225,60.1542601327981
33.64302,-96.14987,bonham,2022-07-15T13:39:48Z,5.42,-0.2110792741165234,505,arm,0.98812280550672,60.172377414523694
33.64304,-96.14987,bonham,2022-07-15T13:39:49Z,5.41,-0.2110792741165234,505,arm,0.989364463939225,60.1542601327981
33.64305,-96.14987,bonham,2022-07-15T13:39:50Z,5.4,-0.2110792741165234,505,arm,0.9906099841943479,60.136109331568235
33.64306,-96.14987,bonham,2022-07-15T13:39:51Z,5.4,-0.2110792741165234,505,arm,0.9906099841943479,60.136109331568235
33.64307,-96.14987,bonham,2022-07-15T13:39:52Z,5.39,-0.2110792741165234,505,arm,0.9918593854681277,60.11792488657264
33.64308,-96.14986,bonham,2022-07-15T13:39:53Z,5.38,-0.2110792741165234,505,arm,0.9931126870878673,60.09970667285757
33.64309,-96.14986,bonham,2022-07-15T13:39:54Z,5.37,-0.2110792741165234,505,arm,0.9943699085132802,60.081454564771875
33.6431,-96.14986,bonham,2022-07-15T13:39:55Z,5.38,-0.2110792741165234,505,arm,0.9931126870878673,60.09970667285757
33.64312,-96.14986,bonham,2022-07-15T13:39:56Z,5.36,-0.2110792741165234,505,arm,0.9956310693376429,60.06316843596177
33.64313,-96.14986,bonham,2022-07-15T13:39:57Z,5.33,-0.2110792741165234,505,arm,0.999438386165291,60.00810465099744
33.64314,-96.14986,bonham,2022-07-15T13:39:58Z,5.32,-0.2110792741165234,505,arm,1.000715503230663,59.989681161514895
33.64315,-96.14986,bonham,2022-07-15T13:39:59Z,5.31,-0.2110792741165234,505,arm,1.0019966597061603,59.9712230088144
33.64317,-96.14986,bonham,2022-07-15T13:40:00Z,5.32,-0.2248995983935743,507,arm,1.000715503230663,59.989681161514895
33.64318,-96.14984,bonham,2022-07-15T13:40:01Z,5.33,-0.2248995983935743,507,arm,0.999438386165291,60.00810465099744
33.64319,-96.14984,bonham,2022-07-15T13:40:02Z,5.32,-0.2248995983935743,507,arm,1.000715503230663,59.989681161514895
33.6432,-96.14983,bonham,2022-07-15T13:40:03Z,5.33,-0.2248995983935743,507,arm,0.999438386165291,60.00810465099744
33.64321,-96.14983,bonham,2022-07-15T13:40:04Z,5.31,-0.2248995983935743,507,arm,1.0019966597061603,59.9712230088144
33.64322,-96.14983,bonham,2022-07-15T13:40:05Z,5.3,-0.2248995983935743,507,arm,1.0032818760114166,59.95273006221452
33.64323,-96.14983,bonham,2022-07-15T13:40:06Z,5.32,-0.2248995983935743,507,arm,1.000715503230663,59.989681161514895
33.64325,-96.14982,bonham,2022-07-15T13:40:07Z,5.32,-0.2248995983935743,507,arm,1.000715503230663,59.989681161514895
33.64326,-96.14982,bonham,2022-07-15T13:40:08Z,5.32,-0.2248995983935743,507,arm,1.000715503230663,59.989681161514895
33.64327,-96.14981,bonham,2022-07-15T13:40:09Z,5.34,-0.2248995983935743,507,arm,0.9981652882311725,60.0264936072086
33.64328,-96.14981,bonham,2022-07-15T13:40:10Z,5.32,-0.2248995983935743,507,arm,1.000715503230663,59.989681161514895
33.64329,-96.1498,bonham,2022-07-15T13:40:11Z,5.33,-0.2248995983935743,507,arm,0.999438386165291,60.00810465099744
33.6433,-96.1498,bonham,2022-07-15T13:40:12Z,5.35,-0.2248995983935743,507,arm,0.9968961892889661,60.044848159365614
33.64331,-96.14979,bonham,2022-07-15T13:40:13Z,5.39,-0.2248995983935743,507,arm,0.9918593854681277,60.11792488657264
33.64332,-96.14978,bonham,2022-07-15T13:40:14Z,5.37,-0.2248995983935743,507,arm,0.9943699085132802,60.081454564771875
