latitude,longitude,system,rrs_blue,rrs_green,rrs_red,turb,ndti
3531554.146147414,602458.0149241275,redbluff,NA,NA,NA,4.89,NA
3531544.1696667387,602458.1146931152,redbluff,NA,NA,NA,4.97,NA
3531534.1931862007,602458.2144618499,redbluff,NA,NA,NA,4.96,NA
3531523.108207985,602458.3253157028,redbluff,NA,NA,NA,4.93,NA
3531513.131727735,602458.4250839034,redbluff,NA,NA,NA,4.94,NA
3531503.155247621,602458.524851851,redbluff,NA,NA,NA,4.93,NA
3531493.178767643,602458.6246195456,redbluff,NA,NA,NA,4.98,NA
3531482.09379005,602458.7354722429,redbluff,NA,NA,NA,4.98,NA
3531472.1173103615,602458.8352394034,redbluff,NA,NA,NA,5.03,NA
3531462.140830808,602458.9350063109,redbluff,NA,NA,NA,5.02,NA
3531452.164351391,602459.0347729655,redbluff,NA,NA,NA,5.02,NA
3531441.079374423,602459.1456245071,redbluff,NA,NA,NA,5,NA
3531431.1028952943,602459.2453906275,redbluff,NA,NA,NA,5.01,NA
3531421.126416302,602459.345156495,redbluff,NA,NA,NA,5,NA
3531411.1499374467,602459.4449221095,redbluff,NA,NA,NA,5,NA
3531401.0789116127,602450.0895822606,redbluff,NA,NA,NA,4.98,NA
3531391.1024331762,602450.1893381594,redbluff,NA,NA,NA,4.92,NA
3531381.125954876,602450.2890938052,redbluff,NA,NA,NA,4.93,NA
3531371.1494767126,602450.388849198,redbluff,NA,NA,NA,4.94,NA
3531361.1729986863,602450.4886043379,redbluff,NA,NA,NA,4.94,NA
3531351.1965207956,602450.5883592248,redbluff,NA,NA,NA,4.94,NA
3531341.2200430413,602450.6881138588,redbluff,NA,NA,NA,4.94,NA
3531331.2435654225,602450.7878682398,redbluff,NA,NA,NA,4.92,NA
3531321.267087941,602450.8876223678,redbluff,NA,NA,NA,4.91,NA
3531311.2906105965,602450.9873762429,redbluff,NA,NA,NA,4.9,NA
3531301.3141333885,602451.0871298648,redbluff,NA,NA,NA,4.87,NA
3531291.3376563163,602451.186883234,redbluff,NA,NA,NA,4.88,NA
3531281.36117938,602451.2866363501,redbluff,NA,NA,NA,4.86,NA
3531271.384702582,602451.3863892131,redbluff,NA,NA,NA,4.85,NA
3531261.408225919,602451.4861418233,redbluff,NA,NA,NA,4.84,NA
3531252.445710572,602442.1195684059,redbluff,NA,NA,NA,4.86,NA
3531242.469234313,602442.219311329,redbluff,NA,NA,NA,4.83,NA
3531232.4927581907,602442.3190539989,redbluff,NA,NA,NA,4.83,NA
3531222.5162822045,602442.418796416,redbluff,NA,NA,NA,4.84,NA
3531212.5398063553,602442.5185385803,redbluff,NA,NA,NA,4.84,NA
3531203.671827937,602442.6071980693,redbluff,NA,NA,NA,4.85,NA
3531194.8038496277,602442.6958573586,redbluff,NA,NA,NA,4.87,NA
3531187.044368693,602442.7734340727,redbluff,NA,NA,NA,4.85,NA
3531179.3794229752,602452.30632036,redbluff,NA,NA,NA,4.86,NA
3531172.728439357,602452.3728205729,redbluff,NA,NA,NA,4.88,NA
3531166.0774558,602452.4393206734,redbluff,NA,NA,NA,4.89,NA
3531159.426472303,602452.5058206613,redbluff,NA,NA,NA,4.87,NA
3531151.6669916334,602452.5834038387,redbluff,NA,NA,NA,4.9,NA
3531146.124505491,602452.6388203001,redbluff,NA,NA,NA,4.9,NA
3531139.4735221756,602452.7053199508,redbluff,NA,NA,NA,4.89,NA
3531132.9170820997,602462.2271723286,redbluff,NA,NA,NA,4.88,NA
3531127.374596019,602462.2825936408,redbluff,NA,NA,NA,4.9,NA
3531120.7236127774,602462.3490991123,redbluff,NA,NA,NA,4.91,NA
